student_id, name,surname,email,lecture,points, how_many_times_attended
2015-36469,RABIA,KAYA,r.kaya@ce1.marmara.edu.tr,CS101,39,2
2015-83678,EGE,HIKMET,e.hikmet@ce1.marmara.edu.tr,CS231,31,2
2015-03803,EMRE,PEK,e.pek@ce1.marmara.edu.tr,CS101,72,2
2014-73172,AHMET,KOC,ahmetkoc@ce1.marmara.edu.tr,CS231,23,1
2015-57592,EMRE,GUL,e.gul@ce1.marmara.edu.tr,CS101,39,1
2015-57592,EMRE,GUL,e.gul@ce1.marmara.edu.tr,CS231,43,2
2014-21704,OZGUR,SULEYMAN,ozgursuleyman@ce1.marmara.edu.tr,CS231,88,2
2014-03421,SALIH,ARSLAN,saliharslan@ce1.marmara.edu.tr,CS231,38,2
2014-92289,UGUR,YILMAZ,uguryilmaz@ce1.marmara.edu.tr,CS101,42,1
2015-16274,FIKRET,PEK,f.pek@ce1.marmara.edu.tr,CS231,76,1
2015-16274,FIKRET,PEK,f.pek@ce1.marmara.edu.tr,CS101,91,2
2014-04511,HUSEYIN,AKTAS,huseyinaktas@ce1.marmara.edu.tr,CS101,99,2
2014-66361,VELI,YILDIRIM,veliyildirim@ce1.marmara.edu.tr,CS101,47,1
2015-63298,HARUN,KARA,h.kara@ce1.marmara.edu.tr,CS231,23,1
2015-98917,AYLIN,KARA,a.kara@ce1.marmara.edu.tr,CS231,27,1
2015-98917,AYLIN,KARA,a.kara@ce1.marmara.edu.tr,CS101,90,2
2015-41200,AZRA,AKTAS,a.aktas@ce1.marmara.edu.tr,CS231,67,2
2015-41200,AZRA,AKTAS,a.aktas@ce1.marmara.edu.tr,CS101,74,1
2015-31493,ISMAIL,SULEYMAN,i.suleyman@ce1.marmara.edu.tr,CS231,66,1
2015-31493,ISMAIL,SULEYMAN,i.suleyman@ce1.marmara.edu.tr,CS101,79,2
2015-41990,EMRE,ISIK,e.isik@ce1.marmara.edu.tr,CS231,59,1
2014-72317,SALIH,PEK,salihpek@ce1.marmara.edu.tr,CS231,34,2
2014-72317,SALIH,PEK,salihpek@ce1.marmara.edu.tr,CS101,95,2
2015-54672,MEHMET,AYDIN,m.aydin@ce1.marmara.edu.tr,CS101,18,1
2014-61071,EGE,KAYA,egekaya@ce1.marmara.edu.tr,CS231,84,1
2015-64226,BILGE,AYDIN,b.aydin@ce1.marmara.edu.tr,CS101,27,2
2015-64226,BILGE,AYDIN,b.aydin@ce1.marmara.edu.tr,CS231,60,2
2015-65419,ALI,OZKAN,a.ozkan@ce1.marmara.edu.tr,CS101,63,1
2014-90315,VELI,CAN,velican@ce1.marmara.edu.tr,CS101,30,1
2014-72709,CIGDEM,ESEN,cigdemesen@ce1.marmara.edu.tr,CS231,91,1
2014-72709,CIGDEM,ESEN,cigdemesen@ce1.marmara.edu.tr,CS101,32,2
2014-20657,CANAN,HIKMET,cananhikmet@ce1.marmara.edu.tr,CS231,59,2
2014-45451,CANAN,ESEN,cananesen@ce1.marmara.edu.tr,CS101,31,1
2014-45451,CANAN,ESEN,cananesen@ce1.marmara.edu.tr,CS231,56,2
2014-59493,EGE,KOC,egekoc@ce1.marmara.edu.tr,CS231,70,1
2014-59493,EGE,KOC,egekoc@ce1.marmara.edu.tr,CS101,61,2
2014-59493,EGE,KOC,egekoc@ce1.marmara.edu.tr,CS102,72,2
2015-53788,OZGUR,KAYA,o.kaya@ce1.marmara.edu.tr,CS231,82,2
2015-40114,HASAN,YILMAZ,h.yilmaz@ce1.marmara.edu.tr,CS101,54,2
2014-95627,ALI,AY,aliay@ce1.marmara.edu.tr,CS231,46,1
2015-84161,EMRE,KURT,e.kurt@ce1.marmara.edu.tr,CS101,95,2
2015-06647,HASAN,FATIH,h.fatih@ce1.marmara.edu.tr,CS101,73,2
2015-01469,BETUL,AKTAS,b.aktas@ce1.marmara.edu.tr,CS101,90,1
2015-92173,CANAN,CELIK,c.celik@ce1.marmara.edu.tr,CS101,89,2
2014-18509,ASLI,ASLAN,asliaslan@ce1.marmara.edu.tr,CS101,42,2
2014-57719,FATMA,KAYA,fatmakaya@ce1.marmara.edu.tr,CS231,44,1
2014-63457,RABIA,GURCAN,rabiagurcan@ce1.marmara.edu.tr,CS231,64,2
2014-63457,RABIA,GURCAN,rabiagurcan@ce1.marmara.edu.tr,CS101,51,2
2014-82466,UMUT,KOC,umutkoc@ce1.marmara.edu.tr,CS101,14,2
2015-46828,AYLIN,SULEYMAN,a.suleyman@ce1.marmara.edu.tr,CS101,57,2
2014-30043,HILAL,PEK,hilalpek@ce1.marmara.edu.tr,CS101,53,1
2015-62313,OZGUR,AKTAS,o.aktas@ce1.marmara.edu.tr,CS101,70,2
2015-62313,OZGUR,AKTAS,o.aktas@ce1.marmara.edu.tr,CS102,63,2
2015-62313,OZGUR,AKTAS,o.aktas@ce1.marmara.edu.tr,CS231,27,1
2015-75312,HUSEYIN,AYDIN,h.aydin@ce1.marmara.edu.tr,CS101,52,2
2015-75312,HUSEYIN,AYDIN,h.aydin@ce1.marmara.edu.tr,CS102,39,1
2015-01222,ALI,OZDEMIR,a.ozdemir@ce1.marmara.edu.tr,CS231,42,1
2014-07080,HASAN,ESEN,hasanesen@ce1.marmara.edu.tr,CS231,73,1
2015-75933,SIBEL,OZDEMIR,s.ozdemir@ce1.marmara.edu.tr,CS231,85,1
2015-78455,HARUN,AYDOGAN,h.aydogan@ce1.marmara.edu.tr,CS101,29,1
2015-78455,HARUN,AYDOGAN,h.aydogan@ce1.marmara.edu.tr,CS231,36,1
2014-77263,FIKRET,ISIK,fikretisik@ce1.marmara.edu.tr,CS231,14,2
2014-77263,FIKRET,ISIK,fikretisik@ce1.marmara.edu.tr,CS101,30,2
2015-73027,BILGE,SULEYMAN,b.suleyman@ce1.marmara.edu.tr,CS101,29,1
2014-33494,SALIH,KAYA,salihkaya@ce1.marmara.edu.tr,CS101,93,2
2015-80328,NISA,CAN,n.can@ce1.marmara.edu.tr,CS231,40,1
2015-80328,NISA,CAN,n.can@ce1.marmara.edu.tr,CS101,26,1
2015-07087,HUSEYIN,OZDEMIR,h.ozdemir@ce1.marmara.edu.tr,CS101,90,2
2015-07087,HUSEYIN,OZDEMIR,h.ozdemir@ce1.marmara.edu.tr,CS102,74,1
2015-67190,OKAN,GUL,o.gul@ce1.marmara.edu.tr,CS231,32,1
2015-67190,OKAN,GUL,o.gul@ce1.marmara.edu.tr,CS101,66,2
2015-67190,OKAN,GUL,o.gul@ce1.marmara.edu.tr,CS102,95,2
2015-90265,FIKRET,KAYA,f.kaya@ce1.marmara.edu.tr,CS231,62,2
2014-69216,UMUT,AKTAS,umutaktas@ce1.marmara.edu.tr,CS101,25,2
2014-69216,UMUT,AKTAS,umutaktas@ce1.marmara.edu.tr,CS231,77,1
2014-13852,ASLI,CELIK,aslicelik@ce1.marmara.edu.tr,CS231,18,1
2014-13852,ASLI,CELIK,aslicelik@ce1.marmara.edu.tr,CS101,19,1
2014-63242,ASLI,DOGAN,aslidogan@ce1.marmara.edu.tr,CS231,34,2
2014-47295,VELI,KOC,velikoc@ce1.marmara.edu.tr,CS231,32,1
2014-70536,SEMRA,ESEN,semraesen@ce1.marmara.edu.tr,CS231,82,2
2014-70536,SEMRA,ESEN,semraesen@ce1.marmara.edu.tr,CS101,32,1
2014-72885,AHMET,ARSLAN,ahmetarslan@ce1.marmara.edu.tr,CS101,29,1
2014-72885,AHMET,ARSLAN,ahmetarslan@ce1.marmara.edu.tr,CS102,78,2
2014-72885,AHMET,ARSLAN,ahmetarslan@ce1.marmara.edu.tr,CS231,89,1
2014-72885,AHMET,ARSLAN,ahmetarslan@ce1.marmara.edu.tr,CS464,72,1
2015-33357,LALE,AYDOGAN,l.aydogan@ce1.marmara.edu.tr,CS231,26,2
2014-17587,ASLI,KAYA,aslikaya@ce1.marmara.edu.tr,CS231,10,2
2014-87598,SALIH,YILMAZ,salihyilmaz@ce1.marmara.edu.tr,CS231,71,2
2015-60894,BILGE,AKTAS,b.aktas@ce1.marmara.edu.tr,CS231,71,1
2015-60894,BILGE,AKTAS,b.aktas@ce1.marmara.edu.tr,CS101,88,2
2015-56572,CANAN,DOGAN,c.dogan@ce1.marmara.edu.tr,CS101,29,1
2015-26849,EGE,AKTAS,e.aktas@ce1.marmara.edu.tr,CS231,60,2
2015-31136,HASAN,ISIK,h.isik@ce1.marmara.edu.tr,CS101,70,2
2015-31136,HASAN,ISIK,h.isik@ce1.marmara.edu.tr,CS231,59,1
2014-75048,AHMET,KURT,ahmetkurt@ce1.marmara.edu.tr,CS101,76,1
2015-41242,UMUT,AY,u.ay@ce1.marmara.edu.tr,CS101,54,1
2014-99781,MUSTAFA,KOC,mustafakoc@ce1.marmara.edu.tr,CS231,23,1
2015-31592,AYLIN,KARA,a.kara@ce1.marmara.edu.tr,CS101,98,2
2014-56017,EMRE,ASLAN,emreaslan@ce1.marmara.edu.tr,CS231,56,1
2014-56017,EMRE,ASLAN,emreaslan@ce1.marmara.edu.tr,CS101,43,2
2015-40901,EGE,AYDIN,e.aydin@ce1.marmara.edu.tr,CS231,95,2
2015-16806,FATMA,YILDIRIM,f.yildirim@ce1.marmara.edu.tr,CS231,19,2
2015-49232,FATMA,KAYA,f.kaya@ce1.marmara.edu.tr,CS231,97,2
2015-49232,FATMA,KAYA,f.kaya@ce1.marmara.edu.tr,CS101,29,1
2015-49232,FATMA,KAYA,f.kaya@ce1.marmara.edu.tr,CS102,93,2
2015-08495,TUNA,KAYA,t.kaya@ce1.marmara.edu.tr,CS231,16,1
2014-15570,FIKRET,YILMAZ,fikretyilmaz@ce1.marmara.edu.tr,CS101,28,2
2014-13312,ASLI,CELIK,aslicelik@ce1.marmara.edu.tr,CS231,30,1
2014-93118,TUNA,AKTAS,tunaaktas@ce1.marmara.edu.tr,CS101,69,1
2014-93118,TUNA,AKTAS,tunaaktas@ce1.marmara.edu.tr,CS102,82,2
2014-93118,TUNA,AKTAS,tunaaktas@ce1.marmara.edu.tr,CS464,41,1
2014-42699,UGUR,KURT,ugurkurt@ce1.marmara.edu.tr,CS101,13,1
2015-98849,LALE,CAN,l.can@ce1.marmara.edu.tr,CS231,71,1
2015-98849,LALE,CAN,l.can@ce1.marmara.edu.tr,CS101,95,2
2014-11177,AYSE,CAN,aysecan@ce1.marmara.edu.tr,CS231,92,1
2014-11177,AYSE,CAN,aysecan@ce1.marmara.edu.tr,CS101,71,2
2015-29738,OKAN,SIMSEK,o.simsek@ce1.marmara.edu.tr,CS101,47,1
2015-29738,OKAN,SIMSEK,o.simsek@ce1.marmara.edu.tr,CS231,66,2
2015-29738,OKAN,SIMSEK,o.simsek@ce1.marmara.edu.tr,CS102,25,2
2015-72704,MUSTAFA,OZER,m.ozer@ce1.marmara.edu.tr,CS101,37,1
2014-34320,MUSTAFA,AYDOGAN,mustafaaydogan@ce1.marmara.edu.tr,CS101,58,1
2014-60284,CANAN,FATIH,cananfatih@ce1.marmara.edu.tr,CS101,64,1
2015-03110,SEMRA,YILMAZ,s.yilmaz@ce1.marmara.edu.tr,CS231,28,2
2014-58729,TUNA,ISIK,tunaisik@ce1.marmara.edu.tr,CS101,18,1
2014-58729,TUNA,ISIK,tunaisik@ce1.marmara.edu.tr,CS231,53,1
2014-99223,HUSEYIN,AYDIN,huseyinaydin@ce1.marmara.edu.tr,CS231,98,2
2014-99223,HUSEYIN,AYDIN,huseyinaydin@ce1.marmara.edu.tr,CS101,53,2
2014-18344,EGE,ASLAN,egeaslan@ce1.marmara.edu.tr,CS231,45,2
2014-18344,EGE,ASLAN,egeaslan@ce1.marmara.edu.tr,CS101,60,2
2014-07134,CANAN,ASLAN,cananaslan@ce1.marmara.edu.tr,CS101,38,2
2014-07134,CANAN,ASLAN,cananaslan@ce1.marmara.edu.tr,CS102,50,2
2015-68004,SEMRA,ISIK,s.isik@ce1.marmara.edu.tr,CS101,68,2
2015-68004,SEMRA,ISIK,s.isik@ce1.marmara.edu.tr,CS231,75,2
2014-66263,AZRA,ISIK,azraisik@ce1.marmara.edu.tr,CS231,71,2
2014-66263,AZRA,ISIK,azraisik@ce1.marmara.edu.tr,CS101,97,2
2015-51892,VELI,ARSLAN,v.arslan@ce1.marmara.edu.tr,CS231,61,1
2014-79964,EMRE,KARA,emrekara@ce1.marmara.edu.tr,CS231,68,1
2015-40943,AHMET,YILMAZ,a.yilmaz@ce1.marmara.edu.tr,CS231,97,1
2015-40943,AHMET,YILMAZ,a.yilmaz@ce1.marmara.edu.tr,CS101,13,1
2015-02912,CIGDEM,YILMAZ,c.yilmaz@ce1.marmara.edu.tr,CS101,75,1
2014-99252,BILGE,OZER,bilgeozer@ce1.marmara.edu.tr,CS101,86,2
2014-99252,BILGE,OZER,bilgeozer@ce1.marmara.edu.tr,CS231,49,2
2014-99252,BILGE,OZER,bilgeozer@ce1.marmara.edu.tr,CS102,75,1
2014-05786,HASAN,GURCAN,hasangurcan@ce1.marmara.edu.tr,CS231,43,1
2015-66512,CIGDEM,AY,c.ay@ce1.marmara.edu.tr,CS231,80,2
2014-12719,TUNA,OZKAN,tunaozkan@ce1.marmara.edu.tr,CS101,12,1
2014-16426,AYLIN,ILHAN,aylinilhan@ce1.marmara.edu.tr,CS231,67,1
2014-75482,BETUL,AYDIN,betulaydin@ce1.marmara.edu.tr,CS231,73,1
2015-55835,EMRE,ASLAN,e.aslan@ce1.marmara.edu.tr,CS101,45,2
2014-28516,SEMRA,AYDIN,semraaydin@ce1.marmara.edu.tr,CS231,45,2
2015-17486,AHMET,CELIK,a.celik@ce1.marmara.edu.tr,CS231,77,1
2015-72723,EMRE,PEK,e.pek@ce1.marmara.edu.tr,CS101,93,2
2014-12573,MEHMET,AYDIN,mehmetaydin@ce1.marmara.edu.tr,CS231,48,2
2014-12573,MEHMET,AYDIN,mehmetaydin@ce1.marmara.edu.tr,CS101,10,1
2015-99213,OKAN,OZDEMIR,o.ozdemir@ce1.marmara.edu.tr,CS231,97,1
2015-73560,GULSUM,AYDIN,g.aydin@ce1.marmara.edu.tr,CS101,19,1
2014-64717,BETUL,OZDEMIR,betulozdemir@ce1.marmara.edu.tr,CS231,19,2
2014-65946,OZGUR,YILMAZ,ozguryilmaz@ce1.marmara.edu.tr,CS101,26,1
2014-65946,OZGUR,YILMAZ,ozguryilmaz@ce1.marmara.edu.tr,CS102,10,1
2014-65946,OZGUR,YILMAZ,ozguryilmaz@ce1.marmara.edu.tr,CS365,36,2
2014-96253,HARUN,AKTAS,harunaktas@ce1.marmara.edu.tr,CS101,80,2
2015-14381,CANAN,AKTAS,c.aktas@ce1.marmara.edu.tr,CS101,50,1
2014-21958,SIBEL,FATIH,sibelfatih@ce1.marmara.edu.tr,CS101,33,1
2014-21958,SIBEL,FATIH,sibelfatih@ce1.marmara.edu.tr,CS231,40,1
2014-40858,SEMRA,DILER,semradiler@ce1.marmara.edu.tr,CS231,91,1
2014-40858,SEMRA,DILER,semradiler@ce1.marmara.edu.tr,CS101,50,1
2015-32697,CANAN,KARA,c.kara@ce1.marmara.edu.tr,CS231,53,1
2015-32697,CANAN,KARA,c.kara@ce1.marmara.edu.tr,CS101,58,2
2014-36865,NUR,KURT,nurkurt@ce1.marmara.edu.tr,CS101,86,2
2014-36865,NUR,KURT,nurkurt@ce1.marmara.edu.tr,CS102,54,1
2014-99668,BETUL,DILER,betuldiler@ce1.marmara.edu.tr,CS231,18,2
2014-75216,SALIH,DILER,salihdiler@ce1.marmara.edu.tr,CS101,42,1
2015-38315,BILGE,AYDIN,b.aydin@ce1.marmara.edu.tr,CS231,66,2
2014-18009,HARUN,ILHAN,harunilhan@ce1.marmara.edu.tr,CS101,55,2
2014-18009,HARUN,ILHAN,harunilhan@ce1.marmara.edu.tr,CS231,45,2
2014-59467,LALE,AYDIN,laleaydin@ce1.marmara.edu.tr,CS231,24,1
2015-31335,HASAN,PEK,h.pek@ce1.marmara.edu.tr,CS231,90,2
2015-31335,HASAN,PEK,h.pek@ce1.marmara.edu.tr,CS101,22,2
2015-40193,MEHMET,ARSLAN,m.arslan@ce1.marmara.edu.tr,CS231,38,2
2014-88936,OZGUR,YILMAZ,ozguryilmaz@ce1.marmara.edu.tr,CS101,18,1
2015-82770,NURAY,KAYA,n.kaya@ce1.marmara.edu.tr,CS231,50,2
2015-98256,TUNA,YILMAZ,t.yilmaz@ce1.marmara.edu.tr,CS101,52,2
2015-98256,TUNA,YILMAZ,t.yilmaz@ce1.marmara.edu.tr,CS231,82,1
2014-91661,RABIA,AY,rabiaay@ce1.marmara.edu.tr,CS231,61,1
2014-91661,RABIA,AY,rabiaay@ce1.marmara.edu.tr,CS101,93,2
2014-91661,RABIA,AY,rabiaay@ce1.marmara.edu.tr,CS102,35,1
2015-54027,HILAL,PEK,h.pek@ce1.marmara.edu.tr,CS101,68,2
2015-54027,HILAL,PEK,h.pek@ce1.marmara.edu.tr,CS102,60,1
2015-27910,EGE,PEK,e.pek@ce1.marmara.edu.tr,CS231,51,2
2014-73729,NURAY,ARSLAN,nurayarslan@ce1.marmara.edu.tr,CS231,85,2
2014-92297,OZGUR,CAN,ozgurcan@ce1.marmara.edu.tr,CS231,48,1
2015-13655,AYLIN,ASLAN,a.aslan@ce1.marmara.edu.tr,CS101,99,2
2014-99038,HARUN,ASLAN,harunaslan@ce1.marmara.edu.tr,CS101,97,1
2014-99038,HARUN,ASLAN,harunaslan@ce1.marmara.edu.tr,CS231,42,2
2014-43002,HUSEYIN,KARA,huseyinkara@ce1.marmara.edu.tr,CS231,79,1
2014-08781,MEHMET,YILMAZ,mehmetyilmaz@ce1.marmara.edu.tr,CS231,39,2
2014-25889,BILGE,FATIH,bilgefatih@ce1.marmara.edu.tr,CS231,42,1
2015-83102,AZRA,KURT,a.kurt@ce1.marmara.edu.tr,CS101,78,2
2015-83102,AZRA,KURT,a.kurt@ce1.marmara.edu.tr,CS102,33,1
2014-97696,AHMET,CELIK,ahmetcelik@ce1.marmara.edu.tr,CS101,54,2
2014-85929,MUSTAFA,AYDOGAN,mustafaaydogan@ce1.marmara.edu.tr,CS231,48,1
2014-85929,MUSTAFA,AYDOGAN,mustafaaydogan@ce1.marmara.edu.tr,CS101,61,2
2014-57997,ALI,AY,aliay@ce1.marmara.edu.tr,CS231,48,2
2014-64433,BETUL,CELIK,betulcelik@ce1.marmara.edu.tr,CS101,57,2
2014-64433,BETUL,CELIK,betulcelik@ce1.marmara.edu.tr,CS102,52,2
2014-64433,BETUL,CELIK,betulcelik@ce1.marmara.edu.tr,CS365,97,2
2014-97363,SALIH,DILER,salihdiler@ce1.marmara.edu.tr,CS101,95,1
2014-97363,SALIH,DILER,salihdiler@ce1.marmara.edu.tr,CS102,19,2
2015-09861,CANAN,ILHAN,c.ilhan@ce1.marmara.edu.tr,CS101,90,2
2015-78624,AYSE,ESEN,a.esen@ce1.marmara.edu.tr,CS231,99,2
2014-73560,BETUL,CELIK,betulcelik@ce1.marmara.edu.tr,CS231,63,2
2014-73560,BETUL,CELIK,betulcelik@ce1.marmara.edu.tr,CS101,86,1
2014-67032,ALI,ESEN,aliesen@ce1.marmara.edu.tr,CS231,11,2
2014-32455,OZGUR,YILDIRIM,ozguryildirim@ce1.marmara.edu.tr,CS101,32,1
2014-14401,CAN,ASLAN,canaslan@ce1.marmara.edu.tr,CS231,20,1
2015-44563,CAN,PEK,c.pek@ce1.marmara.edu.tr,CS101,31,2
2015-40150,CANAN,AY,c.ay@ce1.marmara.edu.tr,CS101,64,2
2015-40150,CANAN,AY,c.ay@ce1.marmara.edu.tr,CS102,21,2
2015-26818,VELI,DOGAN,v.dogan@ce1.marmara.edu.tr,CS101,72,1
2015-26818,VELI,DOGAN,v.dogan@ce1.marmara.edu.tr,CS102,87,1
2014-47761,ASLI,KOC,aslikoc@ce1.marmara.edu.tr,CS101,41,2
2015-46109,FATMA,SULEYMAN,f.suleyman@ce1.marmara.edu.tr,CS231,38,2
2014-53632,CIGDEM,ESEN,cigdemesen@ce1.marmara.edu.tr,CS101,58,1
2014-53632,CIGDEM,ESEN,cigdemesen@ce1.marmara.edu.tr,CS102,82,2
2014-62293,NURAY,AYDOGAN,nurayaydogan@ce1.marmara.edu.tr,CS231,88,2
2014-91175,AHMET,AYDOGAN,ahmetaydogan@ce1.marmara.edu.tr,CS101,67,1
2015-56669,MEHMET,KURT,m.kurt@ce1.marmara.edu.tr,CS101,31,2
2015-56669,MEHMET,KURT,m.kurt@ce1.marmara.edu.tr,CS102,24,2
2014-09698,CANAN,YILDIRIM,cananyildirim@ce1.marmara.edu.tr,CS231,64,1
2014-93203,ISMAIL,DILER,ismaildiler@ce1.marmara.edu.tr,CS231,70,2
2014-86238,NISA,FATIH,nisafatih@ce1.marmara.edu.tr,CS231,26,2
2014-06771,AHMET,KARA,ahmetkara@ce1.marmara.edu.tr,CS231,54,1
2014-06771,AHMET,KARA,ahmetkara@ce1.marmara.edu.tr,CS101,23,1
2014-06771,AHMET,KARA,ahmetkara@ce1.marmara.edu.tr,CS102,86,2
2014-06771,AHMET,KARA,ahmetkara@ce1.marmara.edu.tr,CS464,26,2
2014-89154,AYSE,ESEN,ayseesen@ce1.marmara.edu.tr,CS231,65,2
2015-71887,OKAN,GURCAN,o.gurcan@ce1.marmara.edu.tr,CS101,94,2
2015-71887,OKAN,GURCAN,o.gurcan@ce1.marmara.edu.tr,CS102,13,2
2014-94966,SALIH,GURCAN,salihgurcan@ce1.marmara.edu.tr,CS231,65,1
2014-34893,GULSUM,HIKMET,gulsumhikmet@ce1.marmara.edu.tr,CS101,96,2
2014-34893,GULSUM,HIKMET,gulsumhikmet@ce1.marmara.edu.tr,CS102,39,1
2014-89258,UMUT,GUL,umutgul@ce1.marmara.edu.tr,CS231,58,2
2014-65222,CANAN,OZDEMIR,cananozdemir@ce1.marmara.edu.tr,CS101,32,2
2015-19725,ASLI,DOGAN,a.dogan@ce1.marmara.edu.tr,CS101,39,1
2015-19725,ASLI,DOGAN,a.dogan@ce1.marmara.edu.tr,CS102,70,1
2014-19087,CANAN,DILER,canandiler@ce1.marmara.edu.tr,CS101,41,2
2014-19087,CANAN,DILER,canandiler@ce1.marmara.edu.tr,CS231,43,2
2015-60599,NISA,CAN,n.can@ce1.marmara.edu.tr,CS101,88,1
2014-11543,CANAN,HIKMET,cananhikmet@ce1.marmara.edu.tr,CS101,21,1
2015-41438,HASAN,KOC,h.koc@ce1.marmara.edu.tr,CS231,30,2
2014-55233,ASLI,GURCAN,asligurcan@ce1.marmara.edu.tr,CS231,59,1
2014-55233,ASLI,GURCAN,asligurcan@ce1.marmara.edu.tr,CS101,89,2
2015-22268,NUR,YILDIRIM,n.yildirim@ce1.marmara.edu.tr,CS101,40,2
2015-22268,NUR,YILDIRIM,n.yildirim@ce1.marmara.edu.tr,CS231,22,2
2015-00063,CIGDEM,DOGAN,c.dogan@ce1.marmara.edu.tr,CS101,84,2
2015-00063,CIGDEM,DOGAN,c.dogan@ce1.marmara.edu.tr,CS231,15,1
2015-48180,AYLIN,ISIK,a.isik@ce1.marmara.edu.tr,CS231,44,2
2014-83307,AHMET,SULEYMAN,ahmetsuleyman@ce1.marmara.edu.tr,CS101,57,1
2014-83307,AHMET,SULEYMAN,ahmetsuleyman@ce1.marmara.edu.tr,CS102,86,2
2014-83307,AHMET,SULEYMAN,ahmetsuleyman@ce1.marmara.edu.tr,CS365,94,1
2014-09869,CIGDEM,ILHAN,cigdemilhan@ce1.marmara.edu.tr,CS231,36,1
2015-49788,BETUL,AKTAS,b.aktas@ce1.marmara.edu.tr,CS101,88,2
2015-49788,BETUL,AKTAS,b.aktas@ce1.marmara.edu.tr,CS102,100,2
2015-30432,HARUN,FATIH,h.fatih@ce1.marmara.edu.tr,CS231,92,1
2015-30432,HARUN,FATIH,h.fatih@ce1.marmara.edu.tr,CS101,38,2
2015-30432,HARUN,FATIH,h.fatih@ce1.marmara.edu.tr,CS102,82,1
2014-09544,LALE,ISIK,laleisik@ce1.marmara.edu.tr,CS101,20,2
2014-09544,LALE,ISIK,laleisik@ce1.marmara.edu.tr,CS231,77,1
2015-61825,ALI,ESEN,a.esen@ce1.marmara.edu.tr,CS231,63,2
2014-07233,AYLIN,KAYA,aylinkaya@ce1.marmara.edu.tr,CS231,93,2
2014-80459,LALE,AYDIN,laleaydin@ce1.marmara.edu.tr,CS101,70,1
2014-80459,LALE,AYDIN,laleaydin@ce1.marmara.edu.tr,CS102,26,1
2014-80459,LALE,AYDIN,laleaydin@ce1.marmara.edu.tr,CS365,27,1
2015-57866,RABIA,OZDEMIR,r.ozdemir@ce1.marmara.edu.tr,CS231,33,2
2014-01870,ALI,GURCAN,aligurcan@ce1.marmara.edu.tr,CS101,47,2
2014-99500,AYLIN,FATIH,aylinfatih@ce1.marmara.edu.tr,CS231,32,2
2014-25061,ASLI,DOGAN,aslidogan@ce1.marmara.edu.tr,CS231,10,2
2015-47386,EGE,AY,e.ay@ce1.marmara.edu.tr,CS231,15,2
2015-89364,MUSTAFA,SULEYMAN,m.suleyman@ce1.marmara.edu.tr,CS101,87,1
2015-89364,MUSTAFA,SULEYMAN,m.suleyman@ce1.marmara.edu.tr,CS231,60,2
2015-25788,CANAN,CAN,c.can@ce1.marmara.edu.tr,CS231,13,1
2015-25788,CANAN,CAN,c.can@ce1.marmara.edu.tr,CS101,84,2
2015-59817,EFE,DILER,e.diler@ce1.marmara.edu.tr,CS101,69,2
2015-59817,EFE,DILER,e.diler@ce1.marmara.edu.tr,CS231,63,2
2015-03521,SALIH,OZDEMIR,s.ozdemir@ce1.marmara.edu.tr,CS231,42,2
2014-49636,EMRE,ASLAN,emreaslan@ce1.marmara.edu.tr,CS231,93,1
2014-49636,EMRE,ASLAN,emreaslan@ce1.marmara.edu.tr,CS101,99,1
2014-49636,EMRE,ASLAN,emreaslan@ce1.marmara.edu.tr,CS102,33,2
2014-49636,EMRE,ASLAN,emreaslan@ce1.marmara.edu.tr,CS464,21,2
2014-49636,EMRE,ASLAN,emreaslan@ce1.marmara.edu.tr,CS365,31,2
2014-23655,HARUN,ARSLAN,harunarslan@ce1.marmara.edu.tr,CS231,32,1
2015-69350,UGUR,PEK,u.pek@ce1.marmara.edu.tr,CS231,82,1
2014-49884,CAN,ARSLAN,canarslan@ce1.marmara.edu.tr,CS231,70,1
2014-48785,FATMA,CELIK,fatmacelik@ce1.marmara.edu.tr,CS101,37,2
2014-48785,FATMA,CELIK,fatmacelik@ce1.marmara.edu.tr,CS102,71,2
2014-48785,FATMA,CELIK,fatmacelik@ce1.marmara.edu.tr,CS464,68,1
2014-48785,FATMA,CELIK,fatmacelik@ce1.marmara.edu.tr,CS231,88,2
2015-69406,UGUR,KOC,u.koc@ce1.marmara.edu.tr,CS101,86,1
2014-21791,EGE,CELIK,egecelik@ce1.marmara.edu.tr,CS231,44,2
2015-42643,FATMA,PEK,f.pek@ce1.marmara.edu.tr,CS231,11,1
2014-76818,VELI,ASLAN,veliaslan@ce1.marmara.edu.tr,CS101,84,2
2015-05415,TUNA,YILMAZ,t.yilmaz@ce1.marmara.edu.tr,CS101,50,2
2014-10347,SEMRA,ILHAN,semrailhan@ce1.marmara.edu.tr,CS231,19,2
2014-10347,SEMRA,ILHAN,semrailhan@ce1.marmara.edu.tr,CS101,76,2
2014-10347,SEMRA,ILHAN,semrailhan@ce1.marmara.edu.tr,CS102,38,1
2014-10347,SEMRA,ILHAN,semrailhan@ce1.marmara.edu.tr,CS464,42,2
2014-38687,LALE,CAN,lalecan@ce1.marmara.edu.tr,CS101,87,1
2014-38687,LALE,CAN,lalecan@ce1.marmara.edu.tr,CS231,58,2
2014-98230,GULSUM,AYDIN,gulsumaydin@ce1.marmara.edu.tr,CS231,24,1
2015-48920,NISA,DILER,n.diler@ce1.marmara.edu.tr,CS101,65,1
